item_id,name
13019,Forgemaster's Redingote
5596,Grade 3 Dark Matter
10469,Darksteel-barreled Blunderbuss
40711,Ultima's Perfection (Endwalker) Orchestrion Roll
10893,Astral Silk Doublet of Healing
5779,Cactuar Green Dye
12521,Hardsilver Ingot
14175,Grade 3 Mind Dissolvent
34096,High Durium Tathlums
16722,Brown Mushroom
21937,Adventuring Sweater
18686,Gazelleskin Corselet of Striking
20209,Spiny Lobster
4802,Moon Nut
7588,Ferberite
16647,Heavy Metal Coif of Maiming
33932,Savage Aim Materia X
44096,Vegetable Soup
42888,Archeo Kingdom Milpreves
22917,Black Willow Necklace of Crafting
8806,Manor Sofa
35787,Dwarven Mythril Milpreves
21179,Ichimonji
13592,Titanium Alloy Square
35455,Ironwood Ring of Crafting
3306,Weathered Shepherd's Slops
37294,Blue Byregotia Choker
21703,Black Willow Cane
13031,Gemmaster's Trousers
35356,Bismuth Awl
9209,Mythril Baselards
3305,Roegadyn Legstraps
5099,Mythril Rivets
4694,Buttons in a Blanket
21725,True Linen Halfgloves of Striking
6574,Glade Pillar
20335,Kogane Alleyways Painting
9649,Auri Gown
11877,Titanium Lump Hammer
16622,White Viola Corsage
20065,Lantern Marimo
44986,Adamant Index
41435,Aloalo Island Palm
35355,Red Pine Grinding Wheel
21770,Silvergrace Ring of Aiming
41617,Smaragdine Shield
39407,Hannish Bookshelf Partition
21083,Ala Mhigan Burdet
5334,Cotton Yarn
8544,South Seas Talisman
12722,Blueclaw Shrimp
18381,Tigerskin Gloves of Aiming
13812,Replica Allagan Trousers of Maiming
33296,Garden Tool Shelf
27785,Light Gerbera
2621,Krill Cage Feeder
22513,Anemos Boots
3529,Roegadyn Armguards
24850,Kirin's Osode of Fending
3621,Linen Shortgloves
36434,Bluegill
22538,Odder Otter Dining Table
21089,Secret Recipe Broth
5872,Green Bombard Ash
22893,Nightsteel Hatchet
7703,Old Softie
19840,Tea Brick
3752,Elezen Jackboots
20105,Koromo Octopus
32881,Ornate Exarchic Coat of Casting
44328,Faded Copy of The Skyruin
5899,Magicked Prism (Crimson Star)
20143,Little Perykos
19521,High Steel Awl
2693,Brass Circlet (Fluorite)
4424,Ring of Fidelity
8202,Nutkin
39494,Chrysomallos Horn
4958,Black Eel
40708,One Amongst the Weary Orchestrion Roll
36535,Tebqeyiq Smelt
5309,Lindwurm Skin
32210,Queen's Gunner Piece
26504,Facet Ring of Slaying
34295,Palm Bracelets of Fending
3009,Moth-eaten Coatee
14852,Gryphonskin Breastguard
7496,Saurian Boots of Striking
20200,Cherry Salmon
41817,Slovenly Chair
23805,Rakshasa Hakama of Aiming
7573,Sachertorte
4264,Amber Earrings
19826,Tempura Platter
43723,Tsoly Mu
27120,Titanbronze Lump Hammer
24171,Purple Arums
5764,Desert Yellow Dye
3014,Amateur's Kurta
36073,Sykon Cookie
44307,Burning Souls Orchestrion Roll
28472,Facet Hat of Crafting
5778,Apple Green Dye
43302,Sarcenet Culottes of Gathering
15553,High Mythrite Culinary Knife
32076,Star of the Destroyer
17116,La Thagran Checkpoint Watercolor Painting
5422,Yew Plank
19527,Doman Iron Halfheart Saw
41908,Lar Ring of Fending
27890,Lemon Curd Sachertorte
38224,Noir Longcoat
27183,Zonureskin Gloves of Crafting
13808,Replica Heavy Allagan Sollerets
20391,Mythrite Foil
36188,Chloroschist Whetstone
29470,Neo-Ishgardian Choker of Slaying
26293,Dwarven Mythril Chainmail of Maiming
36125,Paladin's Fiend Arms
30479,Aesthete's Bracelet of Gathering
31861,Exarchic Circlet of Healing
21142,Whilom River Painting
20155,Little Dragonfish
31869,Exarchic Gloves of Casting
19815,Persimmon Leaf Sushi
21110,Falcon's Nest Painting
27639,Linen Bandana
2147,Hard Leather Grimoire
18954,Imperial Jade Necklace of Fending
20048,Harutsuge
39728,Grade 8 Tincture of Dexterity
5365,Bamboo Stick
3120,Velveteen Doublet Vest of Crafting
11930,Sun Mica Grinding Wheel
36396,Tidal Dahlia
31873,Exarchic Earrings of Fending
2467,Weathered Alembic
43775,Goldgrouper
13355,Oriental Snowcave
14155,Eikon Leather
32800,Calfskin Rider's Gloves
25863,Diaspore Ring of Fending
2627,Streamer
1607,Brass Bastard Sword
3310,Leather Culottes
3640,Woolen Dress Gloves
17988,Topmast Interior Wall
3475,Patrician's Bottoms
39490,Phaethon Horn
31851,Exarchic Armguards of Aiming
5782,Adamantoise Green Dye
5556,Jellyfish Cnida
24224,Ballroom Etiquette - Ideal Gossip
11018,Mythrite Bangle of Aiming
2511,Initiate's Culinary Knife
10833,Dhalmelskin Leggings of Aiming
31670,Where All Roads Lead Orchestrion Roll
27159,Dwarven Mythril Sledgehammer
5235,Yellow O'Ghomoro Slag
17049,Blue Cherry Blossoms
26166,Zonureskin Sandals of Casting
5040,Cloud Cutter
13034,Hidemaster's Apron
15867,Windlight Seeds
11016,Aurum Regis Necklace of Aiming
18706,Twinsilk Slops of Healing
34567,Kumbhiraskin Armguards of the Last Unicorn
28842,Replica Sky Pirate's Shoes of Casting
37319,Susano's Rapturous War Axe
24176,Blue Arum Corsage
26027,Lazurite Ring of Casting
15924,Moonfire Caligae
2570,Militia Scythe
39716,Alche-mist
22518,Anemos Expeditionary's Boots
39770,Select Waterproof Cloth
21881,Purple Tulips
19968,Raw Triphane
17083,Ixali Logging Grounds Painting
2521,Amateur's Pickaxe
34729,Ophiotauroskin Boots of Healing
2384,Initiate's Pliers
35076,Classical Earrings of Slaying
26460,Facet Gloves of Striking
6591,Riviera Bathtub
4117,Fluorite Bracelet
2026,Pastoral Oak Cane
11037,Mythrite Necklace of Healing
5520,Chalk
4390,Rose Gold Gorget
38667,Black Sweet Peas
39708,Maghemite
4232,Mythril Earrings
4324,Malachite Choker
43691,Poison Dyefrog
43311,Gomphotherium Halfgloves of Gathering
3203,Cobalt Haubergeon
2819,Mythril Mesail
2529,Cobalt Dolabra
37099,Path of Artifice Painting
35351,Red Pine Fishing Rod
5383,Ash Log
9654,Grade 2 Wheel of Productivity
39873,Spicy Stellar Soup
23332,Wayward Daughter Orchestrion Roll
25991,Atrociraptorskin Corselet of Scouting
18109,Triphane Ring of Healing
19981,Kudzu Thread
2431,Bronze Awl
17306,Sky Rat Mask of Fending
8454,Augmented Heavy Wolfram Cuirass
18254,Koppranickel Necklace of Aiming
19872,Crescent Spring Water
4831,Cloves
19906,Beetle Glue
2426,Mythril Round Knife
4906,Nautilus
3065,Initiate's Gown
16946,Leatherworkers' Guild Painting
29408,Neo-Ishgardian Longbow
8143,Clear Demimateria II
15627,The Impaler
43727,Shadowtongue
3544,Bronze Gauntlets
40567,Barded Lobster
36446,Banana Eel
44054,Hammerhead Crocodile Skin
37433,Like a Summer Rain Orchestrion Roll
44024,Snow Cotton
30385,Wooden Staircase Bookshelf
22888,Nightsteel Round Knife
10407,Subduer
2430,Amateur's Awl
27894,Indulgence Orchestrion Roll
18530,Marid Leather Coat of Striking
34599,Blue Zircon Bracelet of Casting
2069,Silver Scepter
36489,Vacuum Shrimp
16743,Basking Shark
3742,Maple Clogs
37788,Rinascita Coat of Healing
17129,Burgundy Falls Illustration
36191,Palm Log
23788,Rakshasa Sune-ate of Fending
18028,Quickarm Materia VI
18689,Gazelleskin Open-toed Boots of Striking
30826,Tsukuyomi's Moonlit Shield
42319,Titanium Gold Shield
38570,Ballroom Etiquette - Ample Appreciation
27874,Espresso con Panna
5897,Magicked Prism (Mythril Eye)
36712,Pactmaker's Pumps of Crafting
26328,Petalite Earrings of Fending
8808,Megalodon Jaws
4916,Halibut
33937,Gatherer's Grasp Materia X
14013,Mountain Pomace
25803,Deepgold Bayonet
27723,Triplite
10977,Mythrite Earblades of Fending
10824,Rainbow Slops of Aiming
43682,Zorlortor
34585,Blue Zircon Earrings of Fending 
10373,Magitek Repair Materials
12227,Deep-green Crystal
2658,Straw Hat
16817,Silver Tears Orchestrion Roll
9311,Artisan's Awl
5707,Craftsman's Cunning Materia IV
37842,Grade 7 Tincture of Vitality
34589,Blue Zircon Earrings of Casting
35091,Classical Ring of Slaying
37807,Rinascita Bracelet of Fending
27737,Chalicotherium Skin
7077,Tonberry Armchair
43219,Mountain Chromite Maul
18952,Imperial Jade Earrings of Healing
20313,Schism Painting
21806,Ornate True Linen Coat of Striking
40399,Orange Chrysanthemum Corsage
42061,Ihuykanite Bracelet of Casting
35325,High Durium Needle
30069,Shinryu's Ephemeral Claws
9307,Artisan's Claw Hammer
12599,Chimera Mane
27957,Competent Craftsman's Syrup
9358,Wootz Ingot
12812,Blood Skipper
31246,Approved Grade 3 Skybuilders' Tea Leaves
29782,Funnel Shark
26488,Facet Earrings of Fending
33707,Modern Aesthetics - Battle-ready Bobs
27288,Crystarium Wall Chronometer
4103,Silver Wristlets
27114,White Ash Spinning Wheel
21804,Ornate Nightsteel Armor of Fending
5254,Black Mor Dhonan Slag
44246,Turali Trader's Shirt
10800,Chimerical Felt Cap of Aiming
20218,River Bream
10758,Chimerical Felt Cap of Striking
44020,Ceiba Lumber
2673,Bronze Celata
32942,Grade 4 Intelligence Alkahest
35070,Classical Signifer's Horns
30041,Ornate Neo-Ishgardian Top of Casting
11893,Dragon Fang Needle
31548,Dzemael Zweihander
5011,Goldfish
19018,Indigo Ramie Skirt of Healing
6219,ADS Frame
12531,Mythrite Sand
13829,Replica Allagan Circlet of Casting
38911,Indagator's Goggles of Crafting
27909,In the Belly of the Beast Orchestrion Roll
5796,Ink Blue Dye
24250,Chigusa Ingot
6388,Glade House Wall (Stone)
3324,Cotton Chausses
35359,Bismuth Culinary Knife
36393,Academician
5305,Wolf Hide
12780,Sweetfish
17019,Plundered Treasure
19916,Windtea Leaves
44108,Tiled Carpeting
30402,Factory Railing
33316,Aster Trivi
44823,Red Cattleya Corsage
18524,Doman Steel Tabard of Maiming
12235,Explorer's Campfire
12791,Fountfish
8051,Scholar's Attire Augmentation
3308,Hempen Pantalettes
12826,Black Magefish
12254,Gordian Gear
20030,Hak Bitterling
4682,Parsnip Salad
19650,Serge Sarouel of Gathering
29844,Approved Grade 2 Skybuilders' Maple Log
3,Ice Shard
18710,Twinsilk Coat of Casting
36695,Pactmaker's Pickaxe
36102,Subtle Cinnamon Sticks
43201,Mountain Chromite Cross-pein Hammer
36684,Foun Ahlm
29775,Aronnax
17967,Oriental Sushi Lunch
25670,Deepgold Mask of Scouting
41845,Mountain Chromite Daggers
38649,Stigma Orchestrion Roll
11953,Adamantite Scythe
33611,Byakko's Enspirited Estoc
8165,Krakka Root
15605,Fire of the Round
28679,Painting of White Oil Falls
1827,Iron Lance
25791,Applewood Spear
5136,Raw Peridot
42190,Br'aaxskin Sandals of Scouting
20189,Star Turban
4255,Electrum Earrings
41094,Imitation Trapdoor
26330,Petalite Earrings of Aiming
26181,Triplite Bracelet of Healing
8811,Towel Hanger
40693,White Chrysanthemums
2630,Hempen Coif of Gathering
20329,Divine Audience Painting
42039,Crocodileskin Armguards of Healing
8388,Maleficent Moggle Mogstaff
30121,Turquoise Blue Dye
20193,Redfin
33186,Resplendent Carpenter's Material A
5442,Bat Fang
10648,Dhalmelskin Grimoire
33708,Modern Aesthetics - Scanning for Style
34591,Ironwood Choker of Slaying
10887,Rainbow Robe of Healing
18961,Imperial Jade Armillae of Aiming
42307,Titanium Gold Knives
7599,Saurian Skin
44958,Venturous Kamuy Flute
9030,Wootz Sabatons
2121,Goathorn Staff
7692,Dream Goby
10940,Serpentskin Dress Gloves of Casting
42312,White Gold Foil
7763,Grade 3 Shroud Topsoil
2358,Iron File
3542,Hard Leather Lightmitts
38926,Indagator's Necklace of Gathering
4448,Sphene Ring
36386,Northern Herring
10098,Mazlaya Greens
10666,Titanium Kite Shield
20350,Ceol Aen Painting
6632,Oasis Counter
11977,Chimerical Felt Skirt
38626,Far Eastern Lamppost
16748,Madam Butterfly
32858,Golden Beaver
24998,Absolute Lance
5276,Hard Leather
3500,Gryphonskin Kecks
2410,Novice's Grinding Wheel
35383,Chondrite Saw
18969,Chromite Sword
19585,Zelkova Spinning Wheel
4980,Armored Pleco
13822,Replica Allagan Trousers of Aiming
39671,Diadochos Jacket of Scouting
10534,Tremor Star Globe
10476,Wolf Musketoon
4751,Mineral Water
42487,Gargantuaskin Trousers of Striking
42333,Gomphotherium Brais of Striking
11026,Hardsilver Earrings of Aiming
27865,Mushroom Saute
23357,Pagos Gloves
10033,The Emperor's New Robe
11983,Mythrite Goggles of Gathering
28464,Facet Mallet
19896,Grade 2 Reisui of Strength
2461,Novice's Spinning Wheel
3922,Militia Caligae
26495,Facet Choker of Aiming
17641,Infinity Orchestrion Roll
29501,Sausage and Sauerkraut
27727,Raw Diaspore
15559,Mighty Thunderbolt
27437,Vicejaw
8028,Polarized Glass
2406,Ragstone Grinding Wheel
3599,Steel Gauntlets
40753,Pearl of Fissures
30895,Forgotten Fragment of Mastery
24259,Grade 4 Reisui of Intelligence
39320,Orange Morning Glory Corsage
26329,Petalite Earrings of Slaying
12796,Albino Octopus
12903,Dravanian Paprika
43763,Azure Glider
29498,Mors
44037,Mythroot Aethersand
20019,Ala Mhigan Ribbon
6417,Oasis Crowned Door
12875,Okeanis Tail
12747,Scholar Sculpin
7948,The Captain's Chalice
4347,Amethyst Choker
4801,Dalamud Nut
11969,Serpentskin Halfgloves of Crafting
28476,Facet Boots of Crafting
24011,Protective Logogram
5351,Cock Feather
25041,Pike of the Demon
36225,Endwood Aethersand
27270,Crystarium Chandelier
8361,Inferno Cudgel
27125,Titanbronze Alembic
20525,Odder Otter
36174,Raw Ametrine
3576,Fingerless Goatskin Gloves
14894,Dodore Boots
43685,Urqofrog
39319,Green Morning Glory Corsage
5454,Yellow Yarzon Leg
5785,Celeste Green Dye
10698,Archaeoskin Breeches of Fending
43788,Canal Bream
4581,Silencing Potion
10162,Bronco-type Sail
3947,Spruce Pattens
28991,Used Banquet Table
6390,Glade Mansion Wall (Composite)
5769,Halatali Yellow Dye
23820,Rakshasa Kanmuri of Casting
11076,Aurum Regis Earrings of Casting
26476,Facet Hat of Healing
36562,Hells' Cap
26302,Swallowskin Shoes of Striking
44248,Turali Trader's Shoes
8003,Wooden Bucket
37331,Susano's Rapturous Rapier
35555,Orchestrion Phonograph
4872,Ocean Cloud
38954,Sukiya-zukuri House Walls
5576,Astrolabe Clinometer
28970,Dish Rack
27908,Deep Down Orchestrion Roll
44025,Mountain Flax
10840,Titanium Mask of Scouting
2515,Apprentice's Culinary Knife
30051,Kupo Knit Cap
28827,Replica Sky Pirate's Boots of Aiming
27651,Raptorskin Skirt
10632,Adamantite Revolver
27778,Growth Formula Kappa
14932,Antique Leather
18518,Doman Steel Tabard of Fending
18680,Gazelleskin Corselet of Maiming
10529,Cobalt Planisphere
14073,Yellow Oldroses
19023,True Griffin Gloves of Casting
41889,Snow Cotton Coat of Casting
3149,Mythril Cuirass
28951,Green Hyacinths
18725,Palladium Bracelet of Fending
40550,Mizuhiki
27879,Ovim Cordon Bleu
4833,Vanilla Beans
20795,Brightlily Seeds
33673,Diamond Barding
30839,Suzaku's Flame-kissed Ephemeris
22541,Odder Otter Wall Lantern
44428,Everseeker's Mortar
26729,Savage Aim Materia VIII
14242,Dark Vows Orchestrion Roll
15648,Light-kissed Aethersand
18406,Star Spinel Earrings of Healing
35330,Horse Chestnut Fishing Rod
27543,Poecilia
10723,Adamantite Armor of Maiming
27151,Dwarven Mythril Claw Hammer
19830,Jhammel Moussaka
34720,AR-Caean Velvet Hat of Scouting
3775,Bronze Sabatons
6376,Riviera Cottage Wall (Stone)
27313,Stuffed Clionid
24297,Omega Squared Orchestrion Roll
4440,Silver Ring of Crafting
21134,Saint Mocianne's Arboretum Painting
18036,High Steel Trident
20441,Rapier of the Fiend
26474,Facet Thighboots of Scouting
22549,Laundry Basket
24178,Green Arum Corsage
7582,Mossy Stone Spear
5318,Animal Sinew
9658,Grade 2 Wheel of Company
5228,Ragstone
7940,Mirrorscale
42870,Archeo Kingdom Broadsword
12090,Cake Tray
3795,Initiate's Thighboots
30271,Coffer o' Kupos
43975,Whipped Cream
27960,Superior Spiritbond Potion
27784,Tiger Lily
8172,Tantalplant Seeds
12837,Capelin
37086,Scholar's Harbor Painting
13649,Sky Pirate's Gaskins of Maiming
10813,Dragonskin Gloves of Aiming
5810,Lotus Pink Dye
35458,Kumbhiraskin Armilla of Gathering
17577,Bishopfish
18550,Serge Hose of Healing
3701,Militia Mitt Gauntlets
27808,White Clay
14740,Eikon Cloth Culottes of Healing
19534,Doman Iron Frypan
43989,Turali Aloe
18259,Koppranickel Bracelet of Aiming
20107,Globefish
42899,Archeo Kingdom Vambraces of Maiming
31983,Approved Grade 4 Skybuilders' Wheat
5392,Teak Log
19015,True Griffin Hat of Healing
36347,Tower of Zot Orchestrion Roll
12110,Triple Triad Board
16753,Hundred-eyed Axolotl
19651,Marid Leather Babouches of Gathering
2194,Medica Thavnaria
28161,Cedar Tree
38580,Wall-climbing Ivy
3547,Hard Leather Ringbands
20132,Dawn Crayfish
19560,Doman Steel File
19659,Serge Work Gloves
37843,Grade 7 Tincture of Intelligence
10786,Chimerical Felt Hose of Striking
29495,Grade 3 Tincture of Intelligence
27506,Ancient Shrimp
10633,Adamantite-barreled Culverin
29758,Great Grandmarlin
33940,Craftsman's Command Materia X
12836,Berserker Betta
1605,Bronze Spatha
27698,Bluespirit Ore
36496,Ypupîara
34101,Gajaskin Coat of Fending
34087,High Durium Pistol
7504,Gold Spectacles
5193,Pearl
20068,Enid Shrimp
5826,Allagan Gold Piece
12098,Display Stand
38245,Lawless Enforcer's Gloves
15102,Allagan Aetherstone - Leg Gear
17337,Sky Rat Harness of Casting
18013,Ice Materia VI
35419,Snow Linen Turban of Gathering
40554,Swordtip Squid
30812,Tsukuyomi's Moonlit Crescents
7047,Frosted Glass Lens
23862,Pot of Cream Stew
22593,Green Dahlias
4707,Hourglass Biscuit
35614,Highland Mansion Permit (Wood)
27491,Eryops
22886,Nightsteel Raising Hammer
12743,Kissing Fish
28973,Manor Dressing Table
5503,Animal Glue
4953,Jade Eel
23888,Glass Jars
3484,Goldsmith's Trousers
18967,Imperial Jade Ring of Healing
5613,Vitality Materia V
35398,Chondrite Awl
30453,Aesthete's Pliers
5714,Quickarm Materia I
14254,Heroes Orchestrion Roll
10466,Cobalt-barreled Carbine
12634,Seventh Heaven
37311,Rainbow Byregotia
3442,Woolen Slops
20214,Salt Cellar
5077,Brass Plate
11997,Serpentskin Gloves
7910,Dirty Herry
15161,Oriental Deck
18388,Kudzu Trousers of Scouting
39467,White Morning Glories
27665,Altered Leather Thighboots
11014,Ramie Ribbon of Aiming
3765,Leather Leggings
16628,Heavy Metal Claws
7734,Prickly Pineapple Seeds
44117,Assortment of Strewn Bottles
34750,Star Quartz Ring of Fending
11917,Adamantite Claw Hammer
34116,Gajaskin Jacket of Aiming
22554,Portable Stepladder
9525,Aged Pestle Pieces
31355,Bozjan Runner's Secrets (Leg Gear)
36697,Pactmaker's Fishing Rod
30080,Shinryu's Ephemeral Ephemeris
39385,Timeworn Thaumaturgic Array
4981,Giant Bass
6393,Oasis Cottage Wall (Composite)
42894,Archeo Kingdom Vambraces of Fending
25864,Diaspore Ring of Slaying
18099,Triphane Choker of Healing
34302,Pewter Ring of Aiming
8823,Star-topped Starlight Sentinel
19980,Kudzu Cloth
44087,Creamy Alpaca Pasta
4873,Sea Cucumber
28176,Red Campanulas
21927,Blue Tulip Corsage
14093,Wind-up Garuda
17617,Shield of the Fiend
7977,Tatami Mat
10536,Platinum Planisphere
27169,Brightlinen Bottoms of Gathering
35345,Bismuth Round Knife
42343,Gomphotherium Trousers of Scouting
42330,Titanium Gold Helm of Striking
34412,Saigaskin Gloves of Striking
31992,Approved Grade 4 Artisanal Skybuilders' Raspberry
20320,Nyunkrepf's Hope Painting
6642,Sylphic Flower Vase
42474,Ra'Kaznar Helm of Fending
42309,Titanium Gold Pistol
4425,Ring of Fortune
43213,Mountain Chromite Pliers
41878,Snow Cotton Ushanka of Scouting
15645,Luminous Fiber
34541,Kumbhiraskin Codex
7146,Tiled Flooring
17582,Thunderscale
40657,Serving Barrel
3740,Leather Duckbills
4105,Silver Wristlets of Crafting
12799,Warballoon
20709,Hingan Awning (Kura-zukuri)
41776,Gatherer's Guile Materia XII
28840,Replica Sky Pirate's Gloves of Casting
1882,Obelisk
39412,Pudding Pudding
40674,Railway Sleepers
10172,Odyssey-type Forecastle
44018,Claro Walnut Log
39408,Hannish Rug
21868,White Marble Flooring
21281,On High Orchestrion Roll
4854,Kukuru Butter
29466,Neo-Ishgardian Earring of Aiming
26269,Dwarven Mythril Knuckles
18392,Kudzu Robe of Healing
28663,Painting of the Rotunda
5340,Garlean Fiber
12644,Aurum Regis Cylinder
2236,Iron Hoplon
12636,Wyvern Wing
4567,Smelling Salts
9464,Level 4 Aetherial Wheel Stand
10472,Menacing Moggle Mog Gun
20695,Hingan Mansion Wall (Mokuzo)
2606,Northern Krill
24520,Fabric Rack
10714,Titanium Sallet of Maiming
41663,"O Hunter, Rejoice Orchestrion Roll"
36392,Peacock Bass
28843,Replica Sky Rat Mask of Fending
6422,Glade Rounded Chimney
22510,Anemos Jacket
5001,Agelyss Carp
18039,High Steel Guillotine
34388,Red Pine Cane
26156,Ovim Wool Muffed Met of Healing
21901,Moai Statue Oil Painting
10973,Opal Bracelet of Fending
5632,Piety Materia IV
25813,Deepgold Surcoat of Maiming
21206,Thavnairian Wool
18091,Triphane Earrings of Fending
10930,Holy Rainbow Shirt of Casting
